evolution$generation,maxNewLinksNumber,densityConf,breakdownHierarchy,breakdownThreshold,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,breakdownThreshold,densityConf,meanPathLength,maxNewLinksNumber,replication,breakdownHierarchy,nwLength,meanRelativeSpeed,meanClosenessCentrality
4500,3.313998710606508,48,0.6496287705928104,1.7324445908808648,1.4074876639455556,0.6206277686275704,0.09365492574151901,0.0314602195583928,0.6519195699503256,386.91189631297647,2,"[1.272580516021953,1.5423948118691582]","[0.09903336773305814,0.08827648374997989]","[101.0,106.0]","[1.7324445908808648,1.7324445908808648]","[48,48]","[0.6108573376646208,0.63039819959052]","[3.313998710606508,3.313998710606508]","[2089088567,-2009760589]","[0.6496287705928104,0.6496287705928104]","[350.21631953823265,423.6074730877203]","[0.6599930060370114,0.6438461338636399]","[0.03396320855182931,0.028957230564956294]"
4500,2.237387372580293,37,0.32416413490292695,1.0114812141486011,1.3127901004012068,0.5528677986452365,0.07848017566185093,0.03145343563680126,0.7190512860757682,516.5218996928228,1,"[1.3127901004012068]","[0.07848017566185093]","[107.0]","[1.0114812141486011]","[37]","[0.5528677986452365]","[2.237387372580293]","[1087718988]","[0.32416413490292695]","[516.5218996928228]","[0.7190512860757682]","[0.03145343563680126]"
4500,2.9350543830930977,8,0.12056945482876345,1.7387597282604146,1.8429951925153158,0.5800459251431245,0.12197844903727258,0.03439125426431202,0.6152518471850231,332.21633720185525,1,"[1.8429951925153158]","[0.12197844903727258]","[102.0]","[1.7387597282604146]","[8]","[0.5800459251431245]","[2.9350543830930977]","[-1120558091]","[0.12056945482876345]","[332.21633720185525]","[0.6152518471850231]","[0.03439125426431202]"
4500,5.142931529236182,40,0.8525227154817667,2.881383046075947,1.2883003436809162,0.6023775277497239,0.08582003412626718,0.026065160193727746,0.6749550023199016,445.9447810128111,1,"[1.2883003436809162]","[0.08582003412626718]","[112.0]","[2.881383046075947]","[40]","[0.6023775277497239]","[5.142931529236182]","[-915257206]","[0.8525227154817667]","[445.9447810128111]","[0.6749550023199016]","[0.026065160193727746]"
4500,3.8569787970987335,41,2.3488804051632477,1.1990325533746948,1.7690052876539857,0.7238331851469111,0.09180710121886591,0.02483888415668444,0.6084713500345706,497.9730280188923,1,"[1.7690052876539857]","[0.09180710121886591]","[107.0]","[1.1990325533746948]","[41]","[0.7238331851469111]","[3.8569787970987335]","[-2122088689]","[2.3488804051632477]","[497.9730280188923]","[0.6084713500345706]","[0.02483888415668444]"
4500,8.43940616124505,48,2.6385610802549158,1.0135433572569272,1.2008731552685563,0.5306400679228087,0.046094354563920345,0.0320136610184418,0.7722195739023077,786.4021449885024,2,"[1.2794341768912463,1.1223121336458663]","[0.04803252464146752,0.044156184486373165]","[146.0,145.0]","[1.0135433572569272,1.0135433572569272]","[48,48]","[0.5373202197314407,0.5239599161141767]","[8.43940616124505,8.43940616124505]","[379160334,1150221483]","[2.6385610802549158,2.6385610802549158]","[741.4571174361854,831.3471725408194]","[0.7477780815193109,0.7966610662853044]","[0.0322835754075756,0.031743746629308]"
4500,3.6201642360852744,38,0.5160612647058122,1.2033978680454962,1.7699665395893078,0.6339179833984298,0.08495998632984934,0.027379227625343693,0.6410019775223103,492.4994974473795,1,"[1.7699665395893078]","[0.08495998632984934]","[114.0]","[1.2033978680454962]","[38]","[0.6339179833984298]","[3.6201642360852744]","[-794360418]","[0.5160612647058122]","[492.4994974473795]","[0.6410019775223103]","[0.027379227625343693]"
4500,7.432042124791829,48,3.267002375678923,1.0163035870415553,1.1150893786503608,0.5337963991687247,0.046918381863656176,0.03299257517957073,0.7746660135036888,785.0928701140022,1,"[1.1150893786503608]","[0.046918381863656176]","[140.0]","[1.0163035870415553]","[48]","[0.5337963991687247]","[7.432042124791829]","[-1300116823]","[3.267002375678923]","[785.0928701140022]","[0.7746660135036888]","[0.03299257517957073]"
4500,2.3135851356681987,37,0.2567983252145154,1.7578351471279694,1.376498155371666,0.6324840690436392,0.09832817337461301,0.029187115868828554,0.6372558524172435,362.91656724526405,1,"[1.376498155371666]","[0.09832817337461301]","[101.0]","[1.7578351471279694]","[37]","[0.6324840690436392]","[2.3135851356681987]","[-1224194042]","[0.2567983252145154]","[362.91656724526405]","[0.6372558524172435]","[0.029187115868828554]"
4500,3.6716700371929,37,2.4881779092644885,3.9340183562946587,1.4296457858023626,0.642710402349169,0.09774561403508772,0.02411977564559588,0.6178097031221124,376.461194832772,3,"[1.4558890722523132,1.4296457858023626,1.356637961764649]","[0.09774561403508772,0.08814531205061835,0.10330971659919029]","[124.0,121.0,102.0]","[3.9340183562946587,3.9340183562946587,3.9340183562946587]","[37,37,37]","[0.6848532484471596,0.6130703268805968,0.642710402349169]","[3.6716700371929,3.6716700371929,3.6716700371929]","[-1217454882,-815966638,1242941412]","[2.4881779092644885,2.4881779092644885,2.4881779092644885]","[375.9185592901438,404.2382751927206,376.461194832772]","[0.5826910624450988,0.6364453413954874,0.6178097031221124]","[0.022169139681979214,0.02411977564559588,0.028412252692505784]"
4500,7.592200999040173,22,4.0,1.1197153885742859,1.091672390231781,0.46591170811725735,0.06884602811376267,0.040005744030913164,0.7138200597021908,478.8639962424832,1,"[1.091672390231781]","[0.06884602811376267]","[108.0]","[1.1197153885742859]","[22]","[0.46591170811725735]","[7.592200999040173]","[-40379910]","[4.0]","[478.8639962424832]","[0.7138200597021908]","[0.040005744030913164]"
4500,1.9539968114270476,31,0.1,1.187586177332426,1.456113143058726,0.5824020572130403,0.07434748667820656,0.03423058395743842,0.6960680471959645,546.9196458658572,1,"[1.456113143058726]","[0.07434748667820656]","[103.0]","[1.187586177332426]","[31]","[0.5824020572130403]","[1.9539968114270476]","[565662709]","[0.1]","[546.9196458658572]","[0.6960680471959645]","[0.03423058395743842]"
4500,3.7913951540414765,29,1.1582881980595212,1.00000632266701,1.4069465213864318,0.592875224805374,0.09394668641243983,0.03308671609860221,0.6748675428558102,457.1056460985585,1,"[1.4069465213864318]","[0.09394668641243983]","[113.0]","[1.00000632266701]","[29]","[0.592875224805374]","[3.7913951540414765]","[-1733651235]","[1.1582881980595212]","[457.1056460985585]","[0.6748675428558102]","[0.03308671609860221]"
4500,6.981994059047206,24,0.1,1.7998083720525242,1.1926710527813937,0.5275531397637694,0.0747650141272063,0.032473198479162003,0.7034414202985793,482.89527683793517,2,"[1.1059304601206248,1.2794116454421627]","[0.07408449792960663,0.07544553032480598]","[110.0,100.0]","[1.7998083720525242,1.7998083720525242]","[24,24]","[0.5423437400678064,0.5127625394597324]","[6.981994059047206,6.981994059047206]","[2071832510,-743113788]","[0.1,0.1]","[514.9042876184442,450.88626605742616]","[0.6865244860834168,0.7203583545137417]","[0.030716108854877498,0.034230288103446506]"
4500,1.0,2,0.4266802047252418,1.0,1.4274256925215654,0.643083537187952,0.10236772976499005,0.026687219751494524,0.6540850043713314,402.43010448262453,1,"[1.4274256925215654]","[0.10236772976499005]","[102.0]","[1.0]","[2]","[0.643083537187952]","[1.0]","[208731365]","[0.4266802047252418]","[402.43010448262453]","[0.6540850043713314]","[0.026687219751494524]"
4500,3.036141246304115,22,4.0,2.013815447174566,1.393123901536026,0.5485010493843243,0.11345845746441574,0.033060968408487434,0.6123782880810872,343.6025523770161,2,"[1.4147165632217433,1.3715312398503086]","[0.11758358159549817,0.10933333333333332]","[102.0,100.0]","[2.013815447174566,2.013815447174566]","[22,22]","[0.5362685329742918,0.5607335657943567]","[3.036141246304115,3.036141246304115]","[1779688908,1611763375]","[4.0,4.0]","[338.0287822265816,349.1763225274506]","[0.6124604532707285,0.6122961228914459]","[0.033883423855530656,0.03223851296144421]"
4500,6.573916817927602,42,1.7811381873057122,1.548598241792619,1.1887857395194918,0.5457042935520527,0.06959202020634445,0.028878157650568663,0.7250148454924085,515.2127721111078,3,"[1.1653861568935568,1.6086242812489417,1.1887857395194918]","[0.06398973551453649,0.08651782818075204,0.06959202020634445]","[113.0,114.0,118.0]","[1.548598241792619,1.548598241792619,1.548598241792619]","[42,42,42]","[0.5457042935520527,0.6664036945137772,0.528683514806283]","[6.573916817927602,6.573916817927602,6.573916817927602]","[178516140,-46814337,-288759689]","[1.7811381873057122,1.7811381873057122,1.7811381873057122]","[594.9082987404623,461.25390709990234,515.2127721111078]","[0.739109444577457,0.6675949434986734,0.7250148454924085]","[0.030737275758362,0.022692109963663765,0.028878157650568663]"
4500,1.8040444575780643,44,1.0141710746825694,1.123330170966609,1.6482100215950668,0.6987525890437863,0.09299067408285869,0.021198939340774672,0.5927384456202847,468.8422717598133,2,"[1.601603408615535,1.6948166345745987]","[0.08339095914969906,0.1025903890160183]","[131.0,110.0]","[1.123330170966609,1.123330170966609]","[44,44]","[0.6859700410449803,0.7115351370425924]","[1.8040444575780643,1.8040444575780643]","[-1209345277,1494839797]","[1.0141710746825694,1.0141710746825694]","[487.7330645668819,449.95147895274465]","[0.5902968789373154,0.5951800123032539]","[0.01915668823701198,0.023241190444537364]"
4500,2.6880400146471706,28,0.8495771201398161,1.2284073593976763,1.6131712079304776,0.6267001116676587,0.09794172932330826,0.03273224708243754,0.5926444179595269,429.27845891587924,1,"[1.6131712079304776]","[0.09794172932330826]","[104.0]","[1.2284073593976763]","[28]","[0.6267001116676587]","[2.6880400146471706]","[1253382707]","[0.8495771201398161]","[429.27845891587924]","[0.5926444179595269]","[0.03273224708243754]"
4500,5.68903030949705,38,0.9962540176150624,1.5547717539196566,1.365985328558581,0.5594585284246589,0.0832528041415013,0.028910027974388346,0.7068789799692258,425.6634686724553,1,"[1.365985328558581]","[0.0832528041415013]","[111.0]","[1.5547717539196566]","[38]","[0.5594585284246589]","[5.68903030949705]","[933256247]","[0.9962540176150624]","[425.6634686724553]","[0.7068789799692258]","[0.028910027974388346]"
4500,5.1057859881009975,25,0.9939158337922458,1.0,1.2862078779018982,0.5829097732279481,0.060403260403260405,0.027989107870002115,0.69505910858446,664.0725308902776,1,"[1.2862078779018982]","[0.060403260403260405]","[131.0]","[1.0]","[25]","[0.5829097732279481]","[5.1057859881009975]","[1689106084]","[0.9939158337922458]","[664.0725308902776]","[0.69505910858446]","[0.027989107870002115]"
4500,1.0,22,1.5295908357214099,1.0,1.1205042853078235,0.47219583306762464,0.09591836734693877,0.0340138116348623,0.6881012483344178,381.29595263765253,1,"[1.1205042853078235]","[0.09591836734693877]","[104.0]","[1.0]","[22]","[0.47219583306762464]","[1.0]","[-823703484]","[1.5295908357214099]","[381.29595263765253]","[0.6881012483344178]","[0.0340138116348623]"
4500,6.753577722016752,5,3.426437216596313,1.0311704852415642,1.0994401810592944,0.5147733389770587,0.049842105263157896,0.028955037127409218,0.763701440920275,747.9531515529358,1,"[1.0994401810592944]","[0.049842105263157896]","[134.0]","[1.0311704852415642]","[5]","[0.5147733389770587]","[6.753577722016752]","[-1930632570]","[3.426437216596313]","[747.9531515529358]","[0.763701440920275]","[0.028955037127409218]"
4500,2.43815315967783,18,0.9175206815041729,1.6296730173813827,1.5202659514635943,0.6539756566124401,0.0946611476341206,0.030220022455396532,0.6488836567995199,446.87807705270393,1,"[1.5202659514635943]","[0.0946611476341206]","[103.0]","[1.6296730173813827]","[18]","[0.6539756566124401]","[2.43815315967783]","[1872613592]","[0.9175206815041729]","[446.87807705270393]","[0.6488836567995199]","[0.030220022455396532]"
4500,3.0835749137907817,2,0.1,1.9985916462746451,1.8092829442459692,0.7175341776923674,0.12540877325924055,0.024164362256808996,0.6059213718501463,392.1429289177878,1,"[1.8092829442459692]","[0.12540877325924055]","[105.0]","[1.9985916462746451]","[2]","[0.7175341776923674]","[3.0835749137907817]","[-210266655]","[0.1]","[392.1429289177878]","[0.6059213718501463]","[0.024164362256808996]"
4500,7.3916966584745705,7,0.8021782044825725,1.116083979052754,1.3675709137560315,0.4939063945250634,0.051636729897599466,0.035872352683361364,0.7668257652935527,719.0411476130638,1,"[1.3675709137560315]","[0.051636729897599466]","[131.0]","[1.116083979052754]","[7]","[0.4939063945250634]","[7.3916966584745705]","[1494093794]","[0.8021782044825725]","[719.0411476130638]","[0.7668257652935527]","[0.035872352683361364]"
4500,3.8610818922494055,23,0.7020686930991529,1.2081529366405406,1.1786331790332776,0.6159736750580475,0.07511280979197345,0.023791238477314684,0.6755890193231543,497.7679883267244,1,"[1.1786331790332776]","[0.07511280979197345]","[118.0]","[1.2081529366405406]","[23]","[0.6159736750580475]","[3.8610818922494055]","[-1801402792]","[0.7020686930991529]","[497.7679883267244]","[0.6755890193231543]","[0.023791238477314684]"
4500,3.744190095259701,5,0.7839211667822654,1.033021205399585,1.2243406779528394,0.5525060681334,0.06607725716133842,0.026914433745431676,0.7041757786253252,568.4543412624787,2,"[1.2354181892058205,1.2132631666998586]","[0.060890146506584863,0.07126436781609195]","[118.0,123.0]","[1.033021205399585,1.033021205399585]","[5,5]","[0.5496294859629604,0.5553826503038395]","[3.744190095259701,3.744190095259701]","[-162065079,817416478]","[0.7839211667822654,0.7839211667822654]","[578.2379434772304,558.670739047727]","[0.698655222763147,0.7096963344875035]","[0.02638906167630463,0.027439805814558724]"
4500,2.748085487825625,42,0.3543993573422126,1.5037041059928848,1.6136696617251687,0.6181394745208795,0.08701993331914593,0.025199675792308134,0.6452120817901067,477.59215118392785,1,"[1.6136696617251687]","[0.08701993331914593]","[117.0]","[1.5037041059928848]","[42]","[0.6181394745208795]","[2.748085487825625]","[1825509544]","[0.3543993573422126]","[477.59215118392785]","[0.6452120817901067]","[0.025199675792308134]"
4500,3.2006631247172868,37,2.580836843781222,1.2089902223069513,1.2383959964694686,0.59421153533589,0.07239051828043391,0.03018640847824801,0.6848294368708077,507.9367224108967,1,"[1.2383959964694686]","[0.07239051828043391]","[111.0]","[1.2089902223069513]","[37]","[0.59421153533589]","[3.2006631247172868]","[1943921017]","[2.580836843781222]","[507.9367224108967]","[0.6848294368708077]","[0.03018640847824801]"
4500,7.500967287101796,21,3.3864313638694097,1.001766175999658,1.2144947540138802,0.5352354172829825,0.057408517641935095,0.03389044471023845,0.7117499751210119,625.5817727621447,4,"[1.19128302407278,1.2377064839549803,1.4664027504627917,1.1878486008522091]","[0.054185442292859175,0.06240550494281837,0.055180930180930184,0.059636105102940005]","[126.0,101.0,123.0,123.0]","[1.001766175999658,1.001766175999658,1.001766175999658,1.001766175999658]","[21,21,21,21]","[0.5319062816478044,0.5654593861751757,0.5385645529181605,0.511448554008129]","[7.500967287101796,7.500967287101796,7.500967287101796,7.500967287101796]","[-660727100,701995165,613951657,-1290939875]","[3.3864313638694097,3.3864313638694097,3.3864313638694097,3.3864313638694097]","[642.9291774959787,608.2343680283107,677.3333005417674,604.1656359095273]","[0.7104745263035119,0.7130254239385119,0.7328878238038739,0.7004817915537738]","[0.03308775712955074,0.03676020655116287,0.03469313229092616,0.02849913137524464]"
4500,2.8603147708349934,47,1.1273774426693202,1.5858119355845994,1.9707427950219527,0.7389223211732111,0.09606511196690914,0.02201561731863143,0.5735511201102635,403.1541248258226,1,"[1.9707427950219527]","[0.09606511196690914]","[122.0]","[1.5858119355845994]","[47]","[0.7389223211732111]","[2.8603147708349934]","[-1004413286]","[1.1273774426693202]","[403.1541248258226]","[0.5735511201102635]","[0.02201561731863143]"
4500,7.389773811411131,38,0.6844440251052741,1.0397148939934544,1.1968465810211197,0.5280330501872259,0.053087990664486454,0.032119466015141755,0.752595721969747,713.6001257940952,2,"[1.1816483007389136,1.212044861303326]","[0.050234194793579066,0.05594178653539384]","[137.0,123.0]","[1.0397148939934544,1.0397148939934544]","[38,38]","[0.5050405853988159,0.551025514975636]","[7.389773811411131,7.389773811411131]","[-1442302737,1578300627]","[0.6844440251052741,0.6844440251052741]","[705.3153658094154,721.884885778775]","[0.7703402920012239,0.73485115193827]","[0.03364993273019048,0.03058899930009303]"
4500,2.7558401822457665,27,0.9292602586440927,1.7345215317736127,1.4082577283341324,0.6099639620321761,0.09845548450565665,0.025815176832506233,0.6148547169848602,396.84545474684563,3,"[1.4082577283341324,1.3872421485316278,2.0550768747161445]","[0.09845548450565665,0.09384370015948963,0.12951281378465845]","[104.0,106.0,103.0]","[1.7345215317736127,1.7345215317736127,1.7345215317736127]","[27,27,27]","[0.5816708051519093,0.6099639620321761,0.8137712978904832]","[2.7558401822457665,2.7558401822457665,2.7558401822457665]","[-1364652386,1457913724,-830800742]","[0.9292602586440927,0.9292602586440927,0.9292602586440927]","[340.7456963238256,407.74001295099885,396.84545474684563]","[0.644877686006555,0.6148547169848602,0.520032281668665]","[0.027663650672661334,0.025815176832506233,0.02344671966375994]"
