evolution$generation,maxNewLinksNumber,densityConf,bioThreshold,bioSteps,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,bioThreshold,nwDiameter,bioSteps,meanBwCentrality,nwSize,densityConf,nwLength,meanPathLength,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
5500,4.109400592449396,39,0.5986765791998603,98.76234635424794,1.0372936558670265,0.5365892831308442,0.03608618728674333,0.052704168139102905,0.8542162161077053,663.1683111119096,1,"[0.5986765791998603]","[1.0372936558670265]","[98.76234635424794]","[0.03608618728674333]","[101.0]","[39]","[663.1683111119096]","[0.5365892831308442]","[4.109400592449396]","[1789657651]","[0.8542162161077053]","[0.052704168139102905]"
5500,6.706543716793547,30,0.5158470170493784,41.77396283427781,1.1564577089934274,0.4408231597014058,0.028923076923076923,0.024382448717342492,0.8505591435771512,868.18302069052,1,"[0.5158470170493784]","[1.1564577089934274]","[41.77396283427781]","[0.028923076923076923]","[196.0]","[30]","[868.18302069052]","[0.4408231597014058]","[6.706543716793547]","[-1618166222]","[0.8505591435771512]","[0.024382448717342492]"
5500,4.009018236222655,23,0.5202423485680705,95.89742989055758,1.2635616991643654,0.51853257500543,0.03916144537557559,0.02576531562162534,0.7891388677261468,742.0468171056223,4,"[0.5202423485680705,0.5202423485680705,0.5202423485680705,0.5202423485680705]","[1.3274144766330311,1.2738717782275129,1.253251620101218,1.1140642069919118]","[95.89742989055758,95.89742989055758,95.89742989055758,95.89742989055758]","[0.049471082550667324,0.06473212265986228,0.028851808200483844,0.026219672721730335]","[106.0,121.0,172.0,253.0]","[23,23,23,23]","[557.6854649815205,513.5524444863989,926.4081692297241,1112.8008922896909]","[0.506426263152053,0.5392956411122851,0.5098066651155877,0.5272584848952724]","[4.009018236222655,4.009018236222655,4.009018236222655,4.009018236222655]","[131496586,93350654,-227855428,1919564494]","[0.7792451492785587,0.7654932903420862,0.799032586173735,0.8259291674158002]","[0.032189174363552134,0.0374314769873845,0.019341456879698543,0.013042927095582189]"
5500,7.506595650316925,23,0.4387700052653659,56.86989690363383,1.056123852399169,0.5233638458708151,0.03922137138733278,0.01984000012754185,0.8109322860839254,752.0610813535827,2,"[0.4387700052653659,0.4387700052653659]","[1.073231121584782,1.039016583213556]","[56.86989690363383,56.86989690363383]","[0.04229008676641389,0.036152656008251675]","[146.0,162.0]","[23,23]","[734.3228198634624,769.7993428437031]","[0.5621049777975448,0.48462271394408546]","[7.506595650316925,7.506595650316925]","[2018173693,-821754075]","[0.7958177727592513,0.8260467994085995]","[0.01987190061443606,0.01980809964064764]"
5500,8.679404432642826,49,0.4656973117447953,80.27821244918525,1.5338418321253309,0.5426702177246713,0.043790323852791316,0.03219693139107934,0.7405552014051284,574.9450118575951,1,"[0.4656973117447953]","[1.5338418321253309]","[80.27821244918525]","[0.043790323852791316]","[130.0]","[49]","[574.9450118575951]","[0.5426702177246713]","[8.679404432642826]","[-1811994280]","[0.7405552014051284]","[0.03219693139107934]"
5500,6.7135007007080265,28,0.5405707636441088,41.121453146389065,0.9917657147259422,0.41143316482060177,0.023613521410878236,0.021786034281622506,0.8593903953970067,973.801910348354,1,"[0.5405707636441088]","[0.9917657147259422]","[41.121453146389065]","[0.023613521410878236]","[224.0]","[28]","[973.801910348354]","[0.41143316482060177]","[6.7135007007080265]","[-405102863]","[0.8593903953970067]","[0.021786034281622506]"
5500,4.0,10,0.47820832683518505,96.41823827362538,1.6094403490806442,0.5187421107995113,0.039866016336604575,0.02380276371579681,0.8196205847243763,702.1936691715797,1,"[0.47820832683518505]","[1.6094403490806442]","[96.41823827362538]","[0.039866016336604575]","[157.0]","[10]","[702.1936691715797]","[0.5187421107995113]","[4.0]","[-337801797]","[0.8196205847243763]","[0.02380276371579681]"
5500,4.00219870031349,33,0.5085743059319282,98.2025171084474,1.2608078227711768,0.4844741859920201,0.030016245110584733,0.022460722589996242,0.7969746228952922,914.4108916123394,3,"[0.5085743059319282,0.5085743059319282,0.5085743059319282]","[1.2608078227711768,1.1582289879878542,1.518038911690395]","[98.2025171084474,98.2025171084474,98.2025171084474]","[0.030016245110584733,0.02744985930335542,0.06720746101908971]","[199.0,193.0,104.0]","[33,33,33]","[948.4434057013923,914.4108916123394,484.73631583382564]","[0.4844741859920201,0.4809649089414802,0.6465065543693985]","[4.00219870031349,4.00219870031349,4.00219870031349]","[1563807934,-1956915956,-434078238]","[0.7969746228952922,0.8103241717043302,0.7067944702966462]","[0.022460722589996242,0.018538296500716905,0.03235603134379344]"
5500,7.507599374104451,12,0.6,76.79080075271449,1.442574196141522,0.6884191295157667,0.1728835978835979,0.05750272569206537,0.653560856879111,241.3953623465227,1,"[0.6]","[1.442574196141522]","[76.79080075271449]","[0.1728835978835979]","[49.0]","[12]","[241.3953623465227]","[0.6884191295157667]","[7.507599374104451]","[690581617]","[0.653560856879111]","[0.05750272569206537]"
5500,4.313158738567045,16,0.41984887606195465,95.93443165034435,0.9666796957279326,0.5110591332170948,0.033031587057010786,0.0173508753425104,0.8603371670393063,942.0783061068176,1,"[0.41984887606195465]","[0.9666796957279326]","[95.93443165034435]","[0.033031587057010786]","[229.0]","[16]","[942.0783061068176]","[0.5110591332170948]","[4.313158738567045]","[-1501977289]","[0.8603371670393063]","[0.0173508753425104]"
5500,9.326876057371525,39,0.5434237621234809,65.93120874012448,1.617145974815916,0.6222619211195904,0.05589852855477855,0.05114195829926239,0.7716794813554464,481.8105105660007,1,"[0.5434237621234809]","[1.617145974815916]","[65.93120874012448]","[0.05589852855477855]","[112.0]","[39]","[481.8105105660007]","[0.6222619211195904]","[9.326876057371525]","[-2130941512]","[0.7716794813554464]","[0.05114195829926239]"
5500,9.989399280884522,21,0.479214976887477,65.40328224676843,1.0896122640596952,0.5315912750052396,0.051436769829883176,0.031456527799332015,0.7761613739273534,603.0587168941984,1,"[0.479214976887477]","[1.0896122640596952]","[65.40328224676843]","[0.051436769829883176]","[120.0]","[21]","[603.0587168941984]","[0.5315912750052396]","[9.989399280884522]","[412106525]","[0.7761613739273534]","[0.031456527799332015]"
5500,7.831442735724437,37,0.5882909702413436,51.35453530988861,1.3846232480706726,0.5441330637091913,0.03730811949990032,0.021839812993108405,0.7496871355044529,825.7677195129388,3,"[0.5882909702413436,0.5882909702413436,0.5882909702413436]","[1.5333642262759486,1.3846232480706726,1.1738275713096291]","[51.35453530988861,51.35453530988861,51.35453530988861]","[0.048137935124236496,0.03730811949990032,0.03082788931220217]","[136.0,189.0,210.0]","[37,37,37]","[597.3099274259737,825.7677195129388,872.2619888556115]","[0.664070615296177,0.5441330637091913,0.48992734679410166]","[7.831442735724437,7.831442735724437,7.831442735724437]","[860065371,-102421909,-72450066]","[0.6815222118278813,0.7496871355044529,0.7959778526472358]","[0.026024121167223392,0.021839812993108405,0.01796375768524239]"
5500,4.092895283667867,22,0.5207625325915048,95.56787619118234,1.223192426820585,0.4402732686475508,0.026997545137789042,0.026057711872064515,0.8312939746500587,875.3260285400327,1,"[0.5207625325915048]","[1.223192426820585]","[95.56787619118234]","[0.026997545137789042]","[171.0]","[22]","[875.3260285400327]","[0.4402732686475508]","[4.092895283667867]","[41414782]","[0.8312939746500587]","[0.026057711872064515]"
5500,7.151727802987747,22,0.5359834081405846,92.46552989931207,1.233452294473799,0.41550725492303814,0.036596471257825836,0.031052273460757517,0.8069394430425582,702.9424766782105,1,"[0.5359834081405846]","[1.233452294473799]","[92.46552989931207]","[0.036596471257825836]","[141.0]","[22]","[702.9424766782105]","[0.41550725492303814]","[7.151727802987747]","[249093912]","[0.8069394430425582]","[0.031052273460757517]"
5500,5.103596073704006,27,0.6,94.09766963494354,1.4896930538310857,0.5991733651220049,0.18516057585825027,0.08581306409716073,0.6550712838918038,235.28706125725517,1,"[0.6]","[1.4896930538310857]","[94.09766963494354]","[0.18516057585825027]","[44.0]","[27]","[235.28706125725517]","[0.5991733651220049]","[5.103596073704006]","[714202303]","[0.6550712838918038]","[0.08581306409716073]"
5500,4.976790086306173,24,0.6,85.19547792938266,1.5316135826541,0.59783339703477,0.05026890142021721,0.037846337196585186,0.6626152740244593,498.9271255449648,1,"[0.6]","[1.5316135826541]","[85.19547792938266]","[0.05026890142021721]","[113.0]","[24]","[498.9271255449648]","[0.59783339703477]","[4.976790086306173]","[-1082176765]","[0.6626152740244593]","[0.037846337196585186]"
5500,8.963017135100834,30,0.6,53.696016249215226,1.6890283304533977,0.5584309877680701,0.04671975337399671,0.030536145436311706,0.7596214917638142,646.7807318301882,1,"[0.6]","[1.6890283304533977]","[53.696016249215226]","[0.04671975337399671]","[138.0]","[30]","[646.7807318301882]","[0.5584309877680701]","[8.963017135100834]","[-1163907345]","[0.7596214917638142]","[0.030536145436311706]"
5500,7.332443641860644,39,0.4301271711937416,58.16950458794699,1.0828266398871487,0.5242981280750436,0.023868185387549368,0.024054835213056458,0.855341836247442,1116.1561747379922,2,"[0.4301271711937416,0.4301271711937416]","[1.0357172198642977,1.1299360599099997]","[58.16950458794699,58.16950458794699]","[0.023151702668118182,0.024584668106980557]","[287.0,199.0]","[39,39]","[1262.8788989230334,969.4334505529508]","[0.5197464867760987,0.5288497693739884]","[7.332443641860644,7.332443641860644]","[286163285,1555277192]","[0.8494467508975038,0.8612369215973802]","[0.01893659422410323,0.02917307620200969]"
5500,6.587726444686963,19,0.5746591749086545,100.0,1.2280633539049894,0.4926165077903907,0.049263241736360014,0.031106195557457753,0.7361209821378366,622.7757577869576,1,"[0.5746591749086545]","[1.2280633539049894]","[100.0]","[0.049263241736360014]","[118.0]","[19]","[622.7757577869576]","[0.4926165077903907]","[6.587726444686963]","[1933555257]","[0.7361209821378366]","[0.031106195557457753]"
5500,4.183291142134006,12,0.5608335845936528,58.935826080845196,1.6792626945636933,0.5997334664487064,0.05735315820543094,0.03152101897388242,0.6878194675441704,474.0242330937401,1,"[0.5608335845936528]","[1.6792626945636933]","[58.935826080845196]","[0.05735315820543094]","[110.0]","[12]","[474.0242330937401]","[0.5997334664487064]","[4.183291142134006]","[-1782788781]","[0.6878194675441704]","[0.03152101897388242]"
5500,4.2577405406556,50,0.599849907068232,100.0,1.7150074256404924,0.7095982603839021,0.17193770589997004,0.04557687589406572,0.6241877175589005,254.142263038298,1,"[0.599849907068232]","[1.7150074256404924]","[100.0]","[0.17193770589997004]","[54.0]","[50]","[254.142263038298]","[0.7095982603839021]","[4.2577405406556]","[-1844417278]","[0.6241877175589005]","[0.04557687589406572]"
5500,4.0,8,0.5647802008207561,78.41675183249932,1.8480476967725783,0.5319941034300776,0.04384906645776211,0.04774205641485048,0.7324089435170817,568.4599840421355,1,"[0.5647802008207561]","[1.8480476967725783]","[78.41675183249932]","[0.04384906645776211]","[105.0]","[8]","[568.4599840421355]","[0.5319941034300776]","[4.0]","[1200134510]","[0.7324089435170817]","[0.04774205641485048]"
5500,4.116810474502188,2,0.5345012034317269,100.0,1.4183646145725306,0.5296007388797589,0.04087254736605386,0.02806545785572856,0.7576639219026303,674.3382430825815,1,"[0.5345012034317269]","[1.4183646145725306]","[100.0]","[0.04087254736605386]","[135.0]","[2]","[674.3382430825815]","[0.5296007388797589]","[4.116810474502188]","[-1417064586]","[0.7576639219026303]","[0.02806545785572856]"
5500,7.6744540092312405,9,0.5999084305949858,100.0,1.575375973768312,0.6784080530298222,0.19302967563837128,0.07687252816732339,0.5927576276170765,241.92666584887579,1,"[0.5999084305949858]","[1.575375973768312]","[100.0]","[0.19302967563837128]","[47.0]","[9]","[241.92666584887579]","[0.6784080530298222]","[7.6744540092312405]","[780028974]","[0.5927576276170765]","[0.07687252816732339]"
5500,4.43245913697745,30,0.5115412270534894,100.0,1.0580357914642033,0.44070278845162464,0.03006227809789884,0.03197801168611105,0.846696468106248,773.7501593491277,1,"[0.5115412270534894]","[1.0580357914642033]","[100.0]","[0.03006227809789884]","[170.0]","[30]","[773.7501593491277]","[0.44070278845162464]","[4.43245913697745]","[-1067069481]","[0.846696468106248]","[0.03197801168611105]"
5500,4.000598945721252,36,0.5057482634039965,100.0,1.1489706568382794,0.5159882777123476,0.04908150526128054,0.04260625220738237,0.7928431204903603,508.70924355218256,1,"[0.5057482634039965]","[1.1489706568382794]","[100.0]","[0.04908150526128054]","[103.0]","[36]","[508.70924355218256]","[0.5159882777123476]","[4.000598945721252]","[685065167]","[0.7928431204903603]","[0.04260625220738237]"
5500,4.704309152194104,46,0.4,100.0,1.102332817310583,0.4735167977799501,0.028179847563107475,0.013625044680256198,0.8339686684014538,1023.5738886181479,1,"[0.4]","[1.102332817310583]","[100.0]","[0.028179847563107475]","[254.0]","[46]","[1023.5738886181479]","[0.4735167977799501]","[4.704309152194104]","[796031925]","[0.8339686684014538]","[0.013625044680256198]"
5500,4.700385653994534,30,0.5280523799023238,43.87148263826605,1.1345732483516104,0.4603028046906728,0.02464114832535885,0.027185980316211923,0.8489195578780077,910.0859015757914,1,"[0.5280523799023238]","[1.1345732483516104]","[43.87148263826605]","[0.02464114832535885]","[208.0]","[30]","[910.0859015757914]","[0.4603028046906728]","[4.700385653994534]","[-1657193170]","[0.8489195578780077]","[0.027185980316211923]"
5500,4.0,48,0.5195114280365496,100.0,1.5400390558279091,0.512322904411511,0.02688460077341931,0.019206066990034854,0.7900018835249933,968.6109922546013,1,"[0.5195114280365496]","[1.5400390558279091]","[100.0]","[0.02688460077341931]","[230.0]","[48]","[968.6109922546013]","[0.512322904411511]","[4.0]","[-1688076198]","[0.7900018835249933]","[0.019206066990034854]"
5500,6.846045437798952,9,0.6,82.33525575153496,1.5645047937212362,0.5646044832578618,0.04603328188233849,0.03250789912414352,0.720388601931358,654.9345211233434,3,"[0.6,0.6,0.6]","[1.5645047937212362,1.5805861447346605,1.2262424108474206]","[82.33525575153496,82.33525575153496,82.33525575153496]","[0.05842983260720019,0.04603328188233849,0.03674353839414231]","[108.0,113.0,139.0]","[9,9,9]","[501.6075935372638,654.9345211233434,766.8472714921122]","[0.6687591996529438,0.5646044832578618,0.5386592658919361]","[6.846045437798952,6.846045437798952,6.846045437798952]","[-1914900811,-1765116688,-1017105691]","[0.6491563245253981,0.720388601931358,0.7595364129866189]","[0.03250789912414352,0.03446799960594374,0.02442381223449625]"
5500,9.363024510905671,39,0.6,63.56629521284306,1.1456144482943234,0.5701226453751775,0.03657174762702401,0.06099500218128482,0.8131076960889393,687.5603357664285,1,"[0.6]","[1.1456144482943234]","[63.56629521284306]","[0.03657174762702401]","[101.0]","[39]","[687.5603357664285]","[0.5701226453751775]","[9.363024510905671]","[-1409308350]","[0.8131076960889393]","[0.06099500218128482]"
5500,4.0,14,0.5321181479617976,68.81725891988029,1.3762099851762746,0.48192641134796244,0.027467569091934572,0.01876717083827265,0.8267354169705234,994.6807153312394,1,"[0.5321181479617976]","[1.3762099851762746]","[68.81725891988029]","[0.027467569091934572]","[213.0]","[14]","[994.6807153312394]","[0.48192641134796244]","[4.0]","[728770236]","[0.8267354169705234]","[0.01876717083827265]"
5500,4.565184677099772,50,0.6,40.782830805671885,1.3411284627515514,0.551590842851053,0.0563531127518002,0.024306070371285796,0.7377671355282821,574.5983749705586,1,"[0.6]","[1.3411284627515514]","[40.782830805671885]","[0.0563531127518002]","[125.0]","[50]","[574.5983749705586]","[0.551590842851053]","[4.565184677099772]","[-10314435]","[0.7377671355282821]","[0.024306070371285796]"
5500,4.013154498988926,6,0.5464907501823938,40.0,1.2085632133103823,0.4967840545108557,0.053776382347810917,0.034960474666380296,0.8118773800957853,630.3269186212118,1,"[0.5464907501823938]","[1.2085632133103823]","[40.0]","[0.053776382347810917]","[108.0]","[6]","[630.3269186212118]","[0.4967840545108557]","[4.013154498988926]","[-120688510]","[0.8118773800957853]","[0.034960474666380296]"
5500,4.213154341940555,16,0.49766346778417475,99.98975051583304,1.3379310366629682,0.6465933419571035,0.06897759103641456,0.03526538167613602,0.7748424924702351,540.0001448910109,1,"[0.49766346778417475]","[1.3379310366629682]","[99.98975051583304]","[0.06897759103641456]","[102.0]","[16]","[540.0001448910109]","[0.6465933419571035]","[4.213154341940555]","[1335104365]","[0.7748424924702351]","[0.03526538167613602]"
5500,7.968319637249705,22,0.538324270949039,93.00440242369643,1.4637473623853854,0.4157995731479697,0.03265702269260988,0.034562017481207755,0.8145986250276324,738.4009829520314,1,"[0.538324270949039]","[1.4637473623853854]","[93.00440242369643]","[0.03265702269260988]","[144.0]","[22]","[738.4009829520314]","[0.4157995731479697]","[7.968319637249705]","[1963259364]","[0.8145986250276324]","[0.034562017481207755]"
5500,4.0,3,0.5721024671742352,96.26926234268683,1.416708487591408,0.6029922631275522,0.04235249976604103,0.024571163036937044,0.7338899498375646,750.801452811598,2,"[0.5721024671742352,0.5721024671742352]","[1.741887510053975,1.0915294651288407]","[96.26926234268683,96.26926234268683]","[0.05370508766887036,0.0309999118632117]","[126.0,142.0]","[3,3]","[618.0445611301437,883.5583444930522]","[0.6903042675407516,0.5156802587143526]","[4.0,4.0]","[8355748,1464739672]","[0.6806936896232375,0.7870862100518917]","[0.025533823641945234,0.02360850243192885]"
5500,7.465298768752494,31,0.4070511907399142,59.90410862850986,1.216476951822655,0.5207417642520081,0.0368529632408102,0.03605972839642255,0.8192153220202754,628.0227615105903,1,"[0.4070511907399142]","[1.216476951822655]","[59.90410862850986]","[0.0368529632408102]","[144.0]","[31]","[628.0227615105903]","[0.5207417642520081]","[7.465298768752494]","[-1177648904]","[0.8192153220202754]","[0.03605972839642255]"
5500,8.689129874598798,39,0.40076790437495247,47.060048102034905,1.1272935568331568,0.5635669295148401,0.04042707513768686,0.02603790063356492,0.8329927505341576,812.4316342903066,1,"[0.40076790437495247]","[1.1272935568331568]","[47.060048102034905]","[0.04042707513768686]","[191.0]","[39]","[812.4316342903066]","[0.5635669295148401]","[8.689129874598798]","[-1036418178]","[0.8329927505341576]","[0.02603790063356492]"
5500,4.0,31,0.5982495246440321,100.0,1.7515542511280286,0.789282157819607,0.23248443689869835,0.09425745316129366,0.6256126865844882,211.92251393103473,1,"[0.5982495246440321]","[1.7515542511280286]","[100.0]","[0.23248443689869835]","[39.0]","[31]","[211.92251393103473]","[0.789282157819607]","[4.0]","[2138184927]","[0.6256126865844882]","[0.09425745316129366]"
5500,8.81934801430276,39,0.5998580325877342,50.40703452450083,1.075098225288342,0.5415253404171676,0.03581740854385864,0.04679368499163696,0.8507297562382675,687.873965884806,1,"[0.5998580325877342]","[1.075098225288342]","[50.40703452450083]","[0.03581740854385864]","[130.0]","[39]","[687.873965884806]","[0.5415253404171676]","[8.81934801430276]","[-289250389]","[0.8507297562382675]","[0.04679368499163696]"
5500,8.549154163834572,47,0.43033745939528345,58.459175373810766,1.3057516120852357,0.4773506539226255,0.03225835963588125,0.020712293906636692,0.8307851481908389,874.501765077507,1,"[0.43033745939528345]","[1.3057516120852357]","[58.459175373810766]","[0.03225835963588125]","[194.0]","[47]","[874.501765077507]","[0.4773506539226255]","[8.549154163834572]","[1880408030]","[0.8307851481908389]","[0.020712293906636692]"
5500,4.2891968343146125,31,0.5248455925321115,100.0,1.3668863233303172,0.4834963537341191,0.03274672187715666,0.035081400163894653,0.8103467499335625,658.1462130977645,1,"[0.5248455925321115]","[1.3668863233303172]","[100.0]","[0.03274672187715666]","[132.0]","[31]","[658.1462130977645]","[0.4834963537341191]","[4.2891968343146125]","[-1275902942]","[0.8103467499335625]","[0.035081400163894653]"
5500,7.684156361147849,19,0.41151434373817414,58.62961371769248,1.2080381092107282,0.4386858477942064,0.031612948146278616,0.028271312673394743,0.8211815521434882,706.4563225918888,2,"[0.41151434373817414,0.41151434373817414]","[1.1267243825451336,1.2893518358763227]","[58.62961371769248,58.62961371769248]","[0.03279419070161597,0.03043170559094126]","[140.0,182.0]","[19,19]","[635.3086716656303,777.6039735181473]","[0.41643549040424394,0.4609362051841688]","[7.684156361147849,7.684156361147849]","[-948815032,-1009468799]","[0.8149966313752223,0.827366472911754]","[0.03307305301748632,0.02346957232930316]"
5500,4.013593411791693,50,0.5151076931667801,68.66324999595567,1.185188910519994,0.522123571101661,0.02464101935800049,0.01137169994393752,0.7996317177996941,1194.4917634561164,1,"[0.5151076931667801]","[1.185188910519994]","[68.66324999595567]","[0.02464101935800049]","[283.0]","[50]","[1194.4917634561164]","[0.522123571101661]","[4.013593411791693]","[1667011067]","[0.7996317177996941]","[0.01137169994393752]"
5500,5.301806015861036,31,0.4089173420658284,93.80719414449118,1.0897345989341811,0.47687820895275396,0.038000037792180794,0.030726379962654045,0.8492488851071788,701.3317383744586,1,"[0.4089173420658284]","[1.0897345989341811]","[93.80719414449118]","[0.038000037792180794]","[162.0]","[31]","[701.3317383744586]","[0.47687820895275396]","[5.301806015861036]","[-545721330]","[0.8492488851071788]","[0.030726379962654045]"
5500,4.203816661984986,4,0.6,99.11759914590012,1.4218871941979916,0.6691079509618276,0.045073873873873876,0.020860041170322644,0.6793860638574806,808.0196125507891,1,"[0.6]","[1.4218871941979916]","[99.11759914590012]","[0.045073873873873876]","[154.0]","[4]","[808.0196125507891]","[0.6691079509618276]","[4.203816661984986]","[-1614960700]","[0.6793860638574806]","[0.020860041170322644]"
5500,9.804982144434288,27,0.5995534684394278,40.0,1.1321391011307909,0.45905519902068864,0.04849904194166489,0.02943062935790066,0.751760859461384,584.2002427101478,1,"[0.5995534684394278]","[1.1321391011307909]","[40.0]","[0.04849904194166489]","[117.0]","[27]","[584.2002427101478]","[0.45905519902068864]","[9.804982144434288]","[-1792199497]","[0.751760859461384]","[0.02943062935790066]"
5500,4.314750336319745,29,0.5169320415795001,99.63484511199016,1.5659247360098063,0.5484287879238859,0.07241707062066344,0.041721082666059714,0.7724639101915801,458.6049465055646,1,"[0.5169320415795001]","[1.5659247360098063]","[99.63484511199016]","[0.07241707062066344]","[104.0]","[29]","[458.6049465055646]","[0.5484287879238859]","[4.314750336319745]","[66818624]","[0.7724639101915801]","[0.041721082666059714]"
5500,10.0,41,0.5875446600663762,99.33196381363287,1.624810430497686,0.6510363012516482,0.11123923197290804,0.031107648107793165,0.7056749243122791,621.4652112090577,2,"[0.5875446600663762,0.5875446600663762]","[1.2723554172361726,1.9772654437591994]","[99.33196381363287,99.33196381363287]","[0.030932570226009305,0.19154589371980676]","[223.0,47.0]","[41,41]","[979.7730872497482,263.15733516836707]","[0.5349049727743459,0.7671676297289505]","[10.0,10.0]","[-71085684,-1608238893]","[0.7782397275775411,0.633110121047017]","[0.014167416448930159,0.04804787976665617]"
5500,4.328504541900479,22,0.5871392261373578,99.33681291444442,1.5220946243079254,0.499059995565294,0.0426930156563463,0.030304382962299994,0.7370942402080802,668.1354328636475,1,"[0.5871392261373578]","[1.5220946243079254]","[99.33681291444442]","[0.0426930156563463]","[134.0]","[22]","[668.1354328636475]","[0.499059995565294]","[4.328504541900479]","[-735142900]","[0.7370942402080802]","[0.030304382962299994]"
5500,6.54416178088741,9,0.4264209329218818,59.98224950238965,1.0338632340926956,0.5105296710099613,0.034421768707482994,0.01598839650463403,0.793651220665492,919.6981723414822,1,"[0.4264209329218818]","[1.0338632340926956]","[59.98224950238965]","[0.034421768707482994]","[217.0]","[9]","[919.6981723414822]","[0.5105296710099613]","[6.54416178088741]","[-372211077]","[0.793651220665492]","[0.01598839650463403]"
5500,7.395969318268041,28,0.46488946798404196,100.0,1.1190118489925671,0.4888945187034828,0.04684944684944685,0.026944067128987545,0.8402829020021937,627.1693053513308,1,"[0.46488946798404196]","[1.1190118489925671]","[100.0]","[0.04684944684944685]","[138.0]","[28]","[627.1693053513308]","[0.4888945187034828]","[7.395969318268041]","[145800468]","[0.8402829020021937]","[0.026944067128987545]"
5500,4.161651906828833,47,0.5175237307147905,88.87707004927051,1.8171468210262622,0.53057613105289,0.05174238277686554,0.035250530310689525,0.7337114580831083,490.25192858398435,1,"[0.5175237307147905]","[1.8171468210262622]","[88.87707004927051]","[0.05174238277686554]","[102.0]","[47]","[490.25192858398435]","[0.53057613105289]","[4.161651906828833]","[611868764]","[0.7337114580831083]","[0.035250530310689525]"
5500,4.710543259153276,3,0.5196469837056599,93.17964658352557,1.1702058061269658,0.5159021749454835,0.027571375650865405,0.020898584109216488,0.8184206822557494,952.2578918506008,2,"[0.5196469837056599,0.5196469837056599]","[1.2324637890568182,1.1079478231971136]","[93.17964658352557,93.17964658352557]","[0.02653212060877566,0.028610630692955146]","[187.0,187.0]","[3,3]","[908.6921340607049,995.8236496404968]","[0.5124195084503761,0.5193848414405908]","[4.710543259153276,4.710543259153276]","[-628660113,-1013983384]","[0.8191989330368061,0.8176424314746927]","[0.021265696856345252,0.020531471362087727]"
5500,9.365198101488474,3,0.599999983335018,54.58245905978647,1.3763955956484106,0.6102552527161564,0.17231040564373898,0.06532446583654034,0.7019890974972585,234.44626365683607,1,"[0.599999983335018]","[1.3763955956484106]","[54.58245905978647]","[0.17231040564373898]","[46.0]","[3]","[234.44626365683607]","[0.6102552527161564]","[9.365198101488474]","[1645026235]","[0.7019890974972585]","[0.06532446583654034]"
5500,8.323432510039757,39,0.5638820014142029,40.48025431854923,1.404875455895606,0.5801800373603608,0.03173359851787271,0.04220290084432697,0.8236168702541018,739.648083950039,1,"[0.5638820014142029]","[1.404875455895606]","[40.48025431854923]","[0.03173359851787271]","[141.0]","[39]","[739.648083950039]","[0.5801800373603608]","[8.323432510039757]","[934024805]","[0.8236168702541018]","[0.04220290084432697]"
5500,4.1137441927167355,14,0.42685256595728666,92.5825236410443,1.2516713837864242,0.4816039567379704,0.04145962732919255,0.03704394675969284,0.8129338837661386,585.8380634329724,1,"[0.42685256595728666]","[1.2516713837864242]","[92.5825236410443]","[0.04145962732919255]","[109.0]","[14]","[585.8380634329724]","[0.4816039567379704]","[4.1137441927167355]","[1449803974]","[0.8129338837661386]","[0.03704394675969284]"
5500,4.0,2,0.47426738809529323,93.31963309894638,1.3219813444825417,0.5230825830742424,0.04442067736185384,0.036791258837507064,0.8104316996308631,607.0389074789389,1,"[0.47426738809529323]","[1.3219813444825417]","[93.31963309894638]","[0.04442067736185384]","[106.0]","[2]","[607.0389074789389]","[0.5230825830742424]","[4.0]","[49660978]","[0.8104316996308631]","[0.036791258837507064]"
5500,7.182728935550055,50,0.464168082426851,48.48031328851887,1.305149429178854,0.509876841405837,0.03860366064233913,0.018917773592900547,0.7630795700918943,718.0568610383934,1,"[0.464168082426851]","[1.305149429178854]","[48.48031328851887]","[0.03860366064233913]","[168.0]","[50]","[718.0568610383934]","[0.509876841405837]","[7.182728935550055]","[-738269870]","[0.7630795700918943]","[0.018917773592900547]"
5500,8.277857887600742,30,0.5511350773659217,62.51002106901868,1.2725180621945344,0.5387893684703247,0.03508936506369112,0.032984391797860266,0.7741028466605042,648.4400826926749,1,"[0.5511350773659217]","[1.2725180621945344]","[62.51002106901868]","[0.03508936506369112]","[131.0]","[30]","[648.4400826926749]","[0.5387893684703247]","[8.277857887600742]","[1942198685]","[0.7741028466605042]","[0.032984391797860266]"
5500,5.303078431614645,36,0.6,61.67889152612351,1.2587585617444457,0.4593252207056834,0.03819486353600596,0.027705795166707917,0.7378953882932006,690.8263495331671,2,"[0.6,0.6]","[1.3215589369070304,1.195958186581861]","[61.67889152612351,61.67889152612351]","[0.03548305695746215,0.04090667011454976]","[168.0,136.0]","[36,36]","[760.0447577544039,621.6079413119303]","[0.45488353901416145,0.46376690239720525]","[5.303078431614645,5.303078431614645]","[1630586582,-801590935]","[0.7551494536744412,0.7206413229119599]","[0.0251241176823027,0.03028747265111313]"
