evolution$generation,maxNewLinksNumber,densityConf,nwDiameter,meanPathLength,meanBwCentrality,meanClosenessCentrality,meanRelativeSpeed,nwLength,evolution$samples,nwDiameter,meanBwCentrality,nwSize,densityConf,nwLength,meanPathLength,maxNewLinksNumber,replication,meanRelativeSpeed,meanClosenessCentrality
10000,7.68770957958373,40,1.1603334517955848,0.3772709689163113,0.035883407469402724,0.05106960990303701,0.847293207096627,801.8425976204619,1,"[1.1603334517955848]","[0.035883407469402724]","[214.0]","[40]","[801.8425976204619]","[0.3772709689163113]","[7.68770957958373]","[-1916478790]","[0.847293207096627]","[0.05106960990303701]"
10000,5.918976510157107,7,1.1103242379188962,0.4208489542257993,0.038682754241132176,0.04357214825276743,0.8163222837140509,701.7616618237653,1,"[1.1103242379188962]","[0.038682754241132176]","[219.0]","[7]","[701.7616618237653]","[0.4208489542257993]","[5.918976510157107]","[-325123606]","[0.8163222837140509]","[0.04357214825276743]"
10000,6.886553198182165,19,1.1935940912461298,0.4124264973908488,0.042612250768069966,0.03736027571525663,0.827412442367184,797.2425450407691,1,"[1.1935940912461298]","[0.042612250768069966]","[206.0]","[19]","[797.2425450407691]","[0.4124264973908488]","[6.886553198182165]","[-1801962159]","[0.827412442367184]","[0.03736027571525663]"
10000,9.98274868721918,48,1.1476454498904676,0.3858002989212563,0.03451052952950486,0.05662783074281351,0.8418146353679553,912.9161073879169,1,"[1.1476454498904676]","[0.03451052952950486]","[248.0]","[48]","[912.9161073879169]","[0.3858002989212563]","[9.98274868721918]","[-1484988212]","[0.8418146353679553]","[0.05662783074281351]"
10000,4.196444268502505,28,1.0856049604954732,0.38542714424712327,0.04230093217413138,0.03354681130355757,0.814886477164873,737.5805355543863,1,"[1.0856049604954732]","[0.04230093217413138]","[211.0]","[28]","[737.5805355543863]","[0.38542714424712327]","[4.196444268502505]","[60571744]","[0.814886477164873]","[0.03354681130355757]"
10000,5.465528353773469,50,1.4264127005236182,0.4771757242930069,0.03659700075249937,0.06741966277594914,0.7825595576187099,843.3322016026153,1,"[1.4264127005236182]","[0.03659700075249937]","[258.0]","[50]","[843.3322016026153]","[0.4771757242930069]","[5.465528353773469]","[605103024]","[0.7825595576187099]","[0.06741966277594914]"
10000,8.732349415382835,39,1.043440293978877,0.36541837971205776,0.029787895700574843,0.1153401307877432,0.9154592025563048,953.7377736683807,2,"[1.0272889498835904,1.0595916380741635]","[0.029574754296745186,0.030001037104404504]","[274.0,235.0]","[39,39]","[900.8740061137986,1006.6015412229629]","[0.30923898901283725,0.42159777041127827]","[8.732349415382835,8.732349415382835]","[-1748842031,142912767]","[0.9200154216640946,0.910902983448515]","[0.1788776042713113,0.0518026573041751]"
10000,5.862272265375475,50,1.2375688625185284,0.4499501551443984,0.03701026105591579,0.04566112573454723,0.7994173463952883,884.5876528277506,2,"[1.1518020677468122,1.3233356572902446]","[0.03415627086481358,0.039864251247018]","[286.0,232.0]","[50,50]","[955.532203494581,813.6431021609203]","[0.42987598764495866,0.4700243226438382]","[5.862272265375475,5.862272265375475]","[-1189600558,1107239449]","[0.8090665517790103,0.7897681410115661]","[0.023122114710778588,0.06820013675831588]"
10000,2.5503552837553762,22,1.1857240388440375,0.4390075279851141,0.04882779799167759,0.02486891042731602,0.7649732499742314,619.6926691852784,1,"[1.1857240388440375]","[0.04882779799167759]","[207.0]","[22]","[619.6926691852784]","[0.4390075279851141]","[2.5503552837553762]","[-900053448]","[0.7649732499742314]","[0.02486891042731602]"
10000,2.2891411253182525,36,1.247320737485697,0.48995421540582734,0.04689298428858338,0.020460405080733546,0.6982143301737459,638.8392307912195,1,"[1.247320737485697]","[0.04689298428858338]","[211.0]","[36]","[638.8392307912195]","[0.48995421540582734]","[2.2891411253182525]","[1765428042]","[0.6982143301737459]","[0.020460405080733546]"
10000,1.854576127862502,1,1.4078705826525424,0.5343926387722427,0.04694543869801602,0.020176993056652864,0.684529935679556,655.9288669527393,1,"[1.4078705826525424]","[0.04694543869801602]","[222.0]","[1]","[655.9288669527393]","[0.5343926387722427]","[1.854576127862502]","[-463437197]","[0.684529935679556]","[0.020176993056652864]"
10000,2.376915137614019,19,1.6110094383993023,0.4913838155373061,0.05051489010692508,0.034464270929808936,0.7255968795361164,630.3826545772407,1,"[1.6110094383993023]","[0.05051489010692508]","[213.0]","[19]","[630.3826545772407]","[0.4913838155373061]","[2.376915137614019]","[1169975462]","[0.7255968795361164]","[0.034464270929808936]"
10000,2.712004939487362,10,1.3994779003572533,0.5375323467854318,0.05084982338150219,0.022190761872456465,0.703091801478502,667.35898325541,2,"[1.4382878249974573,1.3606679757170494]","[0.05399530665140818,0.0477043401115962]","[202.0,211.0]","[10,10]","[632.6471844519459,702.070782058874]","[0.533007788332813,0.5420569052380506]","[2.712004939487362,2.712004939487362]","[1929035455,845313049]","[0.6991025976753398,0.7070810052816643]","[0.022760289138418033,0.021621234606494896]"
10000,5.001876873843744,45,1.074126411289616,0.4625885641236968,0.03526152908476642,0.02279020236823379,0.7908790089581765,928.7964743413853,1,"[1.074126411289616]","[0.03526152908476642]","[265.0]","[45]","[928.7964743413853]","[0.4625885641236968]","[5.001876873843744]","[-1943801666]","[0.7908790089581765]","[0.02279020236823379]"
10000,8.448849796070121,49,1.0589011067396288,0.3756667561734669,0.02934457355289667,0.09550119309771317,0.8647843944591364,961.349722278744,1,"[1.0589011067396288]","[0.02934457355289667]","[293.0]","[49]","[961.349722278744]","[0.3756667561734669]","[8.448849796070121]","[-1196787138]","[0.8647843944591364]","[0.09550119309771317]"
10000,5.959518998575542,31,1.038563721017061,0.31060751692187527,0.03434926602219836,0.10645727803238071,0.882426161436583,687.1583843255238,1,"[1.038563721017061]","[0.03434926602219836]","[224.0]","[31]","[687.1583843255238]","[0.31060751692187527]","[5.959518998575542]","[547099314]","[0.882426161436583]","[0.10645727803238071]"
10000,9.161403559431102,20,1.0532809876479523,0.3795562908719338,0.039722683331705894,0.0910754024300906,0.8403475918732155,763.7521522458617,1,"[1.0532809876479523]","[0.039722683331705894]","[210.0]","[20]","[763.7521522458617]","[0.3795562908719338]","[9.161403559431102]","[-2094420758]","[0.8403475918732155]","[0.0910754024300906]"
10000,7.903610914547789,24,1.0496882613141303,0.33818030207641137,0.02968673080302272,0.050149642286265915,0.8532900591419246,928.5673332037727,1,"[1.0496882613141303]","[0.02968673080302272]","[293.0]","[24]","[928.5673332037727]","[0.33818030207641137]","[7.903610914547789]","[294792117]","[0.8532900591419246]","[0.050149642286265915]"
10000,7.921557004554042,50,1.2152431274587547,0.4271306062830842,0.03514019916142558,0.03046836238849605,0.8173403234114333,910.3189908186997,1,"[1.2152431274587547]","[0.03514019916142558]","[240.0]","[50]","[910.3189908186997]","[0.4271306062830842]","[7.921557004554042]","[1350995586]","[0.8173403234114333]","[0.03046836238849605]"
10000,9.575722568477055,19,1.090185767596402,0.3604560872966078,0.041427446705426356,0.0477011357391155,0.8461255967782512,749.6702036826035,1,"[1.090185767596402]","[0.041427446705426356]","[200.0]","[19]","[749.6702036826035]","[0.3604560872966078]","[9.575722568477055]","[1979409243]","[0.8461255967782512]","[0.0477011357391155]"
10000,1.3411078807066548,46,1.7118656699285952,0.6365280338155574,0.051331026547509394,0.01344263705654707,0.6139861234150303,700.6669536134874,1,"[1.7118656699285952]","[0.051331026547509394]","[227.0]","[46]","[700.6669536134874]","[0.6365280338155574]","[1.3411078807066548]","[686341794]","[0.6139861234150303]","[0.01344263705654707]"
10000,5.885008050654564,1,1.2286638028268313,0.38334010399351104,0.03906489305023524,0.034404927044620254,0.8103607764512828,684.0493442931148,2,"[1.253375965353087,1.2039516403005757]","[0.037915324095606426,0.04021446200486406]","[228.0,227.0]","[1,1]","[684.4451732570249,683.6535153292048]","[0.361748518604233,0.404931689382789]","[5.885008050654564,5.885008050654564]","[860353988,1065270850]","[0.8119156005842896,0.8088059523182761]","[0.032352897243789695,0.03645695684545082]"
10000,3.2989770454946874,20,1.5262512782407427,0.49980792349834485,0.05334430644919946,0.024824510561501055,0.7379183775173719,661.371408037949,1,"[1.5262512782407427]","[0.05334430644919946]","[205.0]","[20]","[661.371408037949]","[0.49980792349834485]","[3.2989770454946874]","[1694068095]","[0.7379183775173719]","[0.024824510561501055]"
10000,2.6168207470818574,39,1.060860083205874,0.41390227921544975,0.03693298928766909,0.03572209604438539,0.8800435192353043,874.854431556045,1,"[1.060860083205874]","[0.03693298928766909]","[203.0]","[39]","[874.854431556045]","[0.41390227921544975]","[2.6168207470818574]","[908474167]","[0.8800435192353043]","[0.03572209604438539]"
10000,9.288268119341577,9,1.0788117727209243,0.34395197177802356,0.03111277955998453,0.06517904947517464,0.8672896713528172,926.6832840320819,1,"[1.0788117727209243]","[0.03111277955998453]","[273.0]","[9]","[926.6832840320819]","[0.34395197177802356]","[9.288268119341577]","[1126973051]","[0.8672896713528172]","[0.06517904947517464]"
10000,8.277038568371168,39,1.0870894507351336,0.38323803314085003,0.030414526026470157,0.07793779432888223,0.9143694234569082,990.0860562782112,2,"[1.1645742052676389,1.0096046962026284]","[0.03229003711104767,0.028539014941892638]","[226.0,260.0]","[39,39]","[960.2753696138046,1019.8967429426178]","[0.4158170909100675,0.3506589753716325]","[8.277038568371168,8.277038568371168]","[-319994983,1925818408]","[0.9106855049377378,0.9180533419760786]","[0.08647665708767034,0.06939893157009414]"
10000,1.4098153626340408,39,1.04273432250671,0.41442964266733373,0.034283307003686155,0.06719906140926675,0.8980382760409711,875.1319431545122,1,"[1.04273432250671]","[0.034283307003686155]","[211.0]","[39]","[875.1319431545122]","[0.41442964266733373]","[1.4098153626340408]","[-2123598419]","[0.8980382760409711]","[0.06719906140926675]"
10000,7.062668930565691,21,1.0210888410641552,0.3666456319552861,0.0307737246131228,0.03698737223522582,0.8582877434040822,927.5316997035485,1,"[1.0210888410641552]","[0.0307737246131228]","[274.0]","[21]","[927.5316997035485]","[0.3666456319552861]","[7.062668930565691]","[-1048539240]","[0.8582877434040822]","[0.03698737223522582]"
10000,5.795702894372483,9,1.3741834705372045,0.4256826300385532,0.036143278034706544,0.02818499244536693,0.802992093607398,828.7285457121739,2,"[1.2084973822225795,1.5398695588518294]","[0.03683433458914571,0.035452221480267374]","[244.0,255.0]","[9,9]","[797.4094715193203,860.0476199050274]","[0.3983183510507753,0.45304690902633116]","[5.795702894372483,5.795702894372483]","[-401489674,213630291]","[0.8095693648639758,0.7964148223508201]","[0.03161869797599466,0.024751286914739195]"
10000,9.355344456493723,13,1.2314550321067066,0.36169181798648525,0.03411994113318617,0.08641454136598926,0.8533539288655763,736.5787297786748,1,"[1.2314550321067066]","[0.03411994113318617]","[240.0]","[13]","[736.5787297786748]","[0.36169181798648525]","[9.355344456493723]","[-1079986415]","[0.8533539288655763]","[0.08641454136598926]"
10000,8.415680650743017,33,1.071754005481605,0.357009346547509,0.02925591247166081,0.09420940857257225,0.8571881685125766,860.544771653384,1,"[1.071754005481605]","[0.02925591247166081]","[295.0]","[33]","[860.544771653384]","[0.357009346547509]","[8.415680650743017]","[85605838]","[0.8571881685125766]","[0.09420940857257225]"
10000,6.2487138819418355,47,1.243147188025723,0.4445613116990974,0.03890329168771356,0.038940046076020654,0.797989364396324,845.7627514753159,2,"[1.2062697975234806,1.2800245785279654]","[0.0418973161820916,0.03590926719333551]","[207.0,245.0]","[47,47]","[823.0981484362492,868.4273545143826]","[0.4527857247726758,0.436336898625519]","[6.2487138819418355,6.2487138819418355]","[-2051119956,-518454308]","[0.7912439954949928,0.8047347332976551]","[0.04892590474644861,0.028954187405592705]"
10000,8.96327105461291,21,1.0037817046632698,0.3393146982648428,0.029180442418529615,0.18357950640061718,0.8777581796153645,825.3972777326968,1,"[1.0037817046632698]","[0.029180442418529615]","[290.0]","[21]","[825.3972777326968]","[0.3393146982648428]","[8.96327105461291]","[705094507]","[0.8777581796153645]","[0.18357950640061718]"
10000,2.2455033288025925,27,1.388797213107344,0.4961524672508399,0.05073989390890799,0.02685329496053537,0.7056112543165906,620.1959521490761,1,"[1.388797213107344]","[0.05073989390890799]","[213.0]","[27]","[620.1959521490761]","[0.4961524672508399]","[2.2455033288025925]","[1212787522]","[0.7056112543165906]","[0.02685329496053537]"
10000,4.466239722250821,49,1.3706897203065471,0.5055392512880676,0.039407300518411625,0.021891836418241332,0.7771366287105014,898.0140898192442,1,"[1.3706897203065471]","[0.039407300518411625]","[243.0]","[49]","[898.0140898192442]","[0.5055392512880676]","[4.466239722250821]","[-2114171367]","[0.7771366287105014]","[0.021891836418241332]"
10000,4.795081153207055,17,1.556582900249815,0.5138086901655378,0.037919366705618046,0.022885230386856744,0.7613072369622663,837.3859153384695,1,"[1.556582900249815]","[0.037919366705618046]","[266.0]","[17]","[837.3859153384695]","[0.5138086901655378]","[4.795081153207055]","[280203548]","[0.7613072369622663]","[0.022885230386856744]"
10000,7.223598532880288,35,1.219885420777511,0.4027002290173879,0.029813929102705253,0.04195470353240345,0.8457500815766874,968.3245840279086,1,"[1.219885420777511]","[0.029813929102705253]","[313.0]","[35]","[968.3245840279086]","[0.4027002290173879]","[7.223598532880288]","[296928590]","[0.8457500815766874]","[0.04195470353240345]"
10000,8.404763045902472,22,1.106080674234587,0.33539130297587555,0.029309009651133672,0.06685767087079143,0.8543857676360658,838.3913187564315,1,"[1.106080674234587]","[0.029309009651133672]","[305.0]","[22]","[838.3913187564315]","[0.33539130297587555]","[8.404763045902472]","[2065983038]","[0.8543857676360658]","[0.06685767087079143]"
10000,6.504581963532748,15,1.0161345033215,0.3980638237640116,0.035757553641804114,0.026524969265228,0.8498735814828908,850.0527250369743,1,"[1.0161345033215]","[0.035757553641804114]","[248.0]","[15]","[850.0527250369743]","[0.3980638237640116]","[6.504581963532748]","[1911641391]","[0.8498735814828908]","[0.026524969265228]"
10000,9.61921220542284,11,1.2175743147353006,0.4319848400115125,0.028925426738496254,0.03457319359640064,0.8240585971854819,1097.5055081579214,1,"[1.2175743147353006]","[0.028925426738496254]","[334.0]","[11]","[1097.5055081579214]","[0.4319848400115125]","[9.61921220542284]","[-1159927155]","[0.8240585971854819]","[0.03457319359640064]"
10000,4.5006222909916,7,1.0664725673586053,0.4549712964467153,0.0407089288105053,0.027066266161496315,0.8036561946959604,863.1572042671496,1,"[1.0664725673586053]","[0.0407089288105053]","[218.0]","[7]","[863.1572042671496]","[0.4549712964467153]","[4.5006222909916]","[-1962644898]","[0.8036561946959604]","[0.027066266161496315]"
10000,6.6262144443304845,10,1.607161646001819,0.4119121845712655,0.03648008546319439,0.03761276489777938,0.8025593167810339,770.1322541535595,1,"[1.607161646001819]","[0.03648008546319439]","[240.0]","[10]","[770.1322541535595]","[0.4119121845712655]","[6.6262144443304845]","[653325639]","[0.8025593167810339]","[0.03761276489777938]"
10000,6.2168042360195095,19,1.2012223029179392,0.36774736517193946,0.03413619615965657,0.0440035682906263,0.850493258289896,808.9915535447832,1,"[1.2012223029179392]","[0.03413619615965657]","[242.0]","[19]","[808.9915535447832]","[0.36774736517193946]","[6.2168042360195095]","[-996569031]","[0.850493258289896]","[0.0440035682906263]"
10000,8.033596115751575,18,1.10323048839317,0.38063737799621045,0.030716007059036793,0.03963852457468508,0.8715948476549458,953.0538872916542,3,"[1.10323048839317,1.2899145377809613,1.0380708945620052]","[0.02754195349363325,0.03326127621694124,0.030716007059036793]","[324.0,273.0,289.0]","[18,18,18]","[1028.6649794195046,892.5533444237926,953.0538872916542]","[0.3739043836183903,0.40577264667652,0.38063737799621045]","[8.033596115751575,8.033596115751575,8.033596115751575]","[-663187463,-955369086,-456180885]","[0.8877219616136653,0.8355528647640983,0.8715948476549458]","[0.031144461333972875,0.03963852457468508,0.046042275891494164]"
10000,8.060295803793263,18,1.090540446620197,0.4057303822061765,0.029751519662631808,0.05168306025377316,0.8650633456794118,959.535876163813,1,"[1.090540446620197]","[0.029751519662631808]","[283.0]","[18]","[959.535876163813]","[0.4057303822061765]","[8.060295803793263]","[-242774462]","[0.8650633456794118]","[0.05168306025377316]"
10000,9.870603166567735,4,1.1478751803951404,0.43354986468834666,0.029532300280347583,0.06226054618265758,0.8358544872612014,1039.4370657779696,1,"[1.1478751803951404]","[0.029532300280347583]","[310.0]","[4]","[1039.4370657779696]","[0.43354986468834666]","[9.870603166567735]","[1782605928]","[0.8358544872612014]","[0.06226054618265758]"
10000,4.138515359826775,39,0.9505730353865244,0.39364797338457413,0.02821018835358089,0.07409672487643276,0.9016703871920655,1140.7017348259199,1,"[0.9505730353865244]","[0.02821018835358089]","[285.0]","[39]","[1140.7017348259199]","[0.39364797338457413]","[4.138515359826775]","[1342213795]","[0.9016703871920655]","[0.07409672487643276]"
10000,6.083107947058877,46,1.0751935045544712,0.39199206673745635,0.03745619369882843,0.02801716781798122,0.8047823409222732,799.7006287722375,1,"[1.0751935045544712]","[0.03745619369882843]","[233.0]","[46]","[799.7006287722375]","[0.39199206673745635]","[6.083107947058877]","[-1912301060]","[0.8047823409222732]","[0.02801716781798122]"
10000,6.326159657591557,40,1.1311622017096705,0.4109553815764545,0.03651575743442396,0.03975561626639948,0.8252717315912462,812.8778122491854,4,"[1.094935956369673,0.9962253607775249,1.2754170578562087,1.1673884470496683]","[0.03364560643357359,0.03938590843527433,0.0333513890895084,0.04074900400681172]","[249.0,203.0,258.0,207.0]","[40,40,40,40]","[823.0790926961123,765.6138846043945,825.3625865205479,802.6765318022585]","[0.37395942891207834,0.4230494595732628,0.3988613035796463,0.4515608660649933]","[6.326159657591557,6.326159657591557,6.326159657591557,6.326159657591557]","[1642888286,-76919480,970684891,22250922]","[0.8569688536244671,0.8080863009931799,0.8424571621893125,0.7917966955425108]","[0.04057874430875857,0.02990590108962778,0.04057891359080519,0.03893248822404039]"
10000,5.962964441878196,49,1.114025463885099,0.43679791412834734,0.04573199142670767,0.031140527180994998,0.8061341455845152,684.8234240995953,1,"[1.114025463885099]","[0.04573199142670767]","[200.0]","[49]","[684.8234240995953]","[0.43679791412834734]","[5.962964441878196]","[-91833600]","[0.8061341455845152]","[0.031140527180994998]"
10000,8.253151557103923,50,1.0345895947432067,0.4142994550901518,0.029986524433906772,0.03388134350850977,0.8330801425808875,995.9137197395626,1,"[1.0345895947432067]","[0.029986524433906772]","[279.0]","[50]","[995.9137197395626]","[0.4142994550901518]","[8.253151557103923]","[1988036849]","[0.8330801425808875]","[0.03388134350850977]"
10000,1.8359186471699274,46,1.3249857943491004,0.6067560706364254,0.05794590471800739,0.014794778598337737,0.622083557192897,630.0675543969879,1,"[1.3249857943491004]","[0.05794590471800739]","[203.0]","[46]","[630.0675543969879]","[0.6067560706364254]","[1.8359186471699274]","[-533483423]","[0.622083557192897]","[0.014794778598337737]"
10000,5.142540348664083,8,1.0717453139299034,0.34340664243118235,0.036538824314715654,0.10460722615309351,0.822006876814618,723.8032546193167,1,"[1.0717453139299034]","[0.036538824314715654]","[228.0]","[8]","[723.8032546193167]","[0.34340664243118235]","[5.142540348664083]","[534221831]","[0.822006876814618]","[0.10460722615309351]"
10000,6.481286063065732,20,0.9865911065249816,0.355691436045404,0.03289533403442741,0.03426065681835474,0.8428695052028845,730.4887661140508,1,"[0.9865911065249816]","[0.03289533403442741]","[267.0]","[20]","[730.4887661140508]","[0.355691436045404]","[6.481286063065732]","[-1159645371]","[0.8428695052028845]","[0.03426065681835474]"
10000,1.080394073722479,8,1.195687120248485,0.4802337498070433,0.04550671149422382,0.02161239768384288,0.7245452698417821,676.5479919929442,1,"[1.195687120248485]","[0.04550671149422382]","[221.0]","[8]","[676.5479919929442]","[0.4802337498070433]","[1.080394073722479]","[-2005202948]","[0.7245452698417821]","[0.02161239768384288]"
10000,8.557115462490302,18,1.1315965805173032,0.4379875671880047,0.031956511798061096,0.028812885049378432,0.8497162407022856,1012.2130550117021,1,"[1.1315965805173032]","[0.031956511798061096]","[284.0]","[18]","[1012.2130550117021]","[0.4379875671880047]","[8.557115462490302]","[1127256938]","[0.8497162407022856]","[0.028812885049378432]"
10000,6.855212905733514,1,1.1000115758822493,0.38544998351535276,0.0342378134685827,0.028517611498317958,0.8344864005276157,785.9220409470889,1,"[1.1000115758822493]","[0.0342378134685827]","[250.0]","[1]","[785.9220409470889]","[0.38544998351535276]","[6.855212905733514]","[1327552219]","[0.8344864005276157]","[0.028517611498317958]"
10000,9.28580594359308,5,0.99165906343242,0.3865121018141446,0.028709092442645075,0.027632178913842703,0.8602256907085231,1055.8200418803603,1,"[0.99165906343242]","[0.028709092442645075]","[336.0]","[5]","[1055.8200418803603]","[0.3865121018141446]","[9.28580594359308]","[-260354955]","[0.8602256907085231]","[0.027632178913842703]"
10000,6.354495379617556,45,1.0283648918167534,0.42775249699921725,0.034634409726512674,0.0856552479851317,0.8376833391739764,904.3012783742228,2,"[1.0096263228329907,1.047103460800516]","[0.03624274387375828,0.033026075579267074]","[251.0,286.0]","[45,45]","[893.1985661318929,915.4039906165526]","[0.4353196294504395,0.42018536454799493]","[6.354495379617556,6.354495379617556]","[-942178389,1516457527]","[0.8361712784673814,0.8391953998805715]","[0.14715895258360756,0.02415154338665584]"
10000,7.733927940063988,45,1.1357595971737402,0.39720509033318735,0.02956909391651911,0.02291845517241446,0.8481087084144489,966.0514435353236,1,"[1.1357595971737402]","[0.02956909391651911]","[302.0]","[45]","[966.0514435353236]","[0.39720509033318735]","[7.733927940063988]","[-1895703677]","[0.8481087084144489]","[0.02291845517241446]"
10000,6.40111944103533,8,1.0647106334077594,0.29307195942247966,0.02881046968756466,0.06065119074463262,0.8511945963472394,804.7869208598022,1,"[1.0647106334077594]","[0.02881046968756466]","[300.0]","[8]","[804.7869208598022]","[0.29307195942247966]","[6.40111944103533]","[454943888]","[0.8511945963472394]","[0.06065119074463262]"
10000,6.531122193466819,31,1.029974238191058,0.3349589152894049,0.03563209636780208,0.09826241457359851,0.9020989797340859,835.920041340284,1,"[1.029974238191058]","[0.03563209636780208]","[210.0]","[31]","[835.920041340284]","[0.3349589152894049]","[6.531122193466819]","[1371540462]","[0.9020989797340859]","[0.09826241457359851]"
10000,2.966682534102885,33,1.0236488066682414,0.4258195860210721,0.044705525795932975,0.030888756000793202,0.7947246873869003,648.7027729751037,1,"[1.0236488066682414]","[0.044705525795932975]","[210.0]","[33]","[648.7027729751037]","[0.4258195860210721]","[2.966682534102885]","[1376540025]","[0.7947246873869003]","[0.030888756000793202]"
10000,5.491368044213717,39,1.0904559093265438,0.3964413462035491,0.03418962459651745,0.10921894832256662,0.906593637021074,817.7213740982497,2,"[1.1400649242674115,1.0408468943856763]","[0.03345265308514825,0.03492659610788665]","[242.0,202.0]","[39,39]","[764.7779228137586,870.6648253827409]","[0.3635492577366204,0.4293334346704778]","[5.491368044213717,5.491368044213717]","[-8785316,-647839047]","[0.9054573526612681,0.9077299213808798]","[0.14631542212139412,0.07212247452373911]"
10000,2.392824197538765,8,1.33701889396434,0.38957844320026247,0.04149168521671522,0.06756774511995875,0.7705842265219192,643.784403596736,2,"[1.4105233485631168,1.2635144393655633]","[0.04048130985234658,0.04250206058108386]","[223.0,211.0]","[8,8]","[669.454971870606,618.1138353228661]","[0.3797868836974585,0.3993700027030664]","[2.392824197538765,2.392824197538765]","[-632060430,-347728466]","[0.7924463776852207,0.7487220753586175]","[0.03339540384670685,0.10174008639321064]"
10000,5.918607351138443,25,1.3737041427803782,0.4816566020363309,0.0466742376310818,0.03592346527482527,0.7833067856620108,760.9815277185195,1,"[1.3737041427803782]","[0.0466742376310818]","[209.0]","[25]","[760.9815277185195]","[0.4816566020363309]","[5.918607351138443]","[-1208972728]","[0.7833067856620108]","[0.03592346527482527]"
10000,8.940329243072878,39,1.0750061466869922,0.4252380941920917,0.032000162897803844,0.07081950652167002,0.9067485840096857,956.9310754401339,1,"[1.0750061466869922]","[0.032000162897803844]","[216.0]","[39]","[956.9310754401339]","[0.4252380941920917]","[8.940329243072878]","[-1783230110]","[0.9067485840096857]","[0.07081950652167002]"
10000,6.665746802265136,13,1.1882295412196728,0.3932883001285216,0.0338784823425384,0.12242914316830296,0.8268641764345379,830.4000516083621,1,"[1.1882295412196728]","[0.0338784823425384]","[269.0]","[13]","[830.4000516083621]","[0.3932883001285216]","[6.665746802265136]","[188573399]","[0.8268641764345379]","[0.12242914316830296]"
10000,1.153062984591424,7,1.0678959353898712,0.5038535465136554,0.04888419273034658,0.020383909665430213,0.7476643296552448,648.0826048627864,1,"[1.0678959353898712]","[0.04888419273034658]","[200.0]","[7]","[648.0826048627864]","[0.5038535465136554]","[1.153062984591424]","[-1892868912]","[0.7476643296552448]","[0.020383909665430213]"
10000,10.0,32,1.2090756964786091,0.40078321813111467,0.03499785377021033,0.03992100402828114,0.8582786081388448,876.1048063575025,1,"[1.2090756964786091]","[0.03499785377021033]","[241.0]","[32]","[876.1048063575025]","[0.40078321813111467]","[10.0]","[1236946096]","[0.8582786081388448]","[0.03992100402828114]"
10000,2.9061250158083656,49,1.3020583611810777,0.5280268962252086,0.04966272568005623,0.019789044229773525,0.7538760164701259,691.7385181128442,1,"[1.3020583611810777]","[0.04966272568005623]","[209.0]","[49]","[691.7385181128442]","[0.5280268962252086]","[2.9061250158083656]","[-1325270993]","[0.7538760164701259]","[0.019789044229773525]"
10000,1.0049107234896861,16,1.53726265416123,0.5755525549822018,0.05088046553667217,0.037561203329116284,0.7352231772422178,661.7600952587488,1,"[1.53726265416123]","[0.05088046553667217]","[212.0]","[16]","[661.7600952587488]","[0.5755525549822018]","[1.0049107234896861]","[-721266158]","[0.7352231772422178]","[0.037561203329116284]"
10000,4.0067471809561965,25,1.1439661432879475,0.5028970723107459,0.043075555173130844,0.019810399308242986,0.7336612499226987,823.2961104016365,1,"[1.1439661432879475]","[0.043075555173130844]","[229.0]","[25]","[823.2961104016365]","[0.5028970723107459]","[4.0067471809561965]","[2127826119]","[0.7336612499226987]","[0.019810399308242986]"
10000,9.95284696497315,21,1.585110211115354,0.42929279925270986,0.03764234772179161,0.05800585248585771,0.8301993446629745,707.9895098373233,1,"[1.585110211115354]","[0.03764234772179161]","[212.0]","[21]","[707.9895098373233]","[0.42929279925270986]","[9.95284696497315]","[-832165587]","[0.8301993446629745]","[0.05800585248585771]"
10000,2.170640163866633,39,1.1051975657519884,0.427996195121596,0.036122089625688185,0.05133235082901275,0.8917726786454764,901.0608957221816,1,"[1.1051975657519884]","[0.036122089625688185]","[208.0]","[39]","[901.0608957221816]","[0.427996195121596]","[2.170640163866633]","[-1253476692]","[0.8917726786454764]","[0.05133235082901275]"
10000,1.3153895041181545,31,1.3577027539026638,0.392366459825536,0.03974411603721949,0.0483320553379114,0.8281074993903034,605.3366807239344,1,"[1.3577027539026638]","[0.03974411603721949]","[210.0]","[31]","[605.3366807239344]","[0.392366459825536]","[1.3153895041181545]","[-2039809056]","[0.8281074993903034]","[0.0483320553379114]"
10000,6.862599529085034,24,0.9685756232572666,0.3503473228544223,0.03711096774193549,0.045363743063093945,0.841238610779861,784.2149770562108,1,"[0.9685756232572666]","[0.03711096774193549]","[200.0]","[24]","[784.2149770562108]","[0.3503473228544223]","[6.862599529085034]","[-175418012]","[0.841238610779861]","[0.045363743063093945]"
10000,3.2708184078113858,16,1.2684252421624627,0.4900429781017026,0.045447553076163646,0.030257894504933325,0.7969133641148414,739.8258269210652,2,"[1.156259916905756,1.3805905674191692]","[0.04332658529204347,0.04756852086028382]","[223.0,213.0]","[16,16]","[783.5359970869696,696.1156567551608]","[0.4810611632403187,0.4990247929630865]","[3.2708184078113858,3.2708184078113858]","[-2064780238,-1844578019]","[0.8025942287468013,0.7912324994828813]","[0.024729924126644473,0.035785864883222177]"
